31333;-1;93;6;88;58;1.1091169506318834;-1;-1
31334;-1;100;-15;116;70;0.9616476684816149;-1;-1
31335;-1;131;6;88;59;0.935670533777025;-1;-1
31336;-1;150;16;87;59;0.8421029239900377;-1;-1
31337;-1;158;8;105;70;1.2754410892732408;-1;-1
31338;-1;181;8;105;70;1.415621557832506;-1;-1
31339;-1;204;8;105;70;1.2881327062852648;-1;-1
31340;-1;215;19;105;70;1.2041552454240587;-1;-1
31341;-1;238;19;105;70;1.323429265619066;-1;-1
31342;-1;261;19;105;70;0.502307930589464;-1;-1
31343;-1;285;37;73;49;0.1981463819749621;-1;-1
45904;-1;141;16;87;58;1.5271830946214464;-1;-1
45905;-1;170;16;87;58;1.049341598153856;-1;-1
45906;-1;192;19;105;70;1.1394482046373156;-1;-1
45907;-1;227;19;105;70;1.046770730615404;-1;-1
45908;-1;266;35;87;58;0.5574461609132555;-1;-1
46408;-1;-11;13;73;57;0.18790129721238885;-1;-1
46409;-1;6;6;88;59;1.1605515867479113;-1;-1
46410;-1;29;13;73;49;0.7752764612443712;-1;-1
46411;-1;45;6;88;58;0.887913981080797;-1;-1
46412;-1;64;6;88;58;1.242888608575609;-1;-1
46413;-1;93;16;87;58;0.8089101701982286;-1;-1
46414;-1;112;16;87;59;1.1817460447557238;-1;-1
46415;-1;123;19;105;70;0.7000342994935778;-1;-1
46416;-1;158;8;105;70;0.7930318504579332;-1;-1
46417;-1;181;19;105;70;1.2623440414674547;-1;-1
46418;-1;215;19;105;70;1.4549992471940782;-1;-1
46419;-1;238;31;105;70;0.9020631700761583;-1;-1
50451;-1;5;13;73;49;0.5186663061387804;-1;-1
50452;-1;6;6;88;59;0.7577255159623888;-1;-1
50453;-1;16;6;88;59;0.8027422815568712;-1;-1
50454;-1;26;6;88;58;0.5586101800210741;-1;-1
50455;-1;35;6;88;59;0.7057283312089708;-1;-1
50456;-1;45;6;88;58;0.5882126480348375;-1;-1
50457;-1;54;6;88;59;0.7643442541368273;-1;-1
50458;-1;74;6;88;58;0.48146394789293084;-1;-1
50459;-1;83;6;88;59;0.711991825700548;-1;-1
50460;-1;93;6;88;58;0.5613921672113207;-1;-1
50461;-1;5;21;73;49;1.2861277252443102;-1;-1
50462;-1;6;16;87;59;1.5619081646211412;-1;-1
50463;-1;16;16;87;59;1.101667085290697;-1;-1
50464;-1;26;16;87;58;0.708943524957445;-1;-1
50464;-1;135;8;105;70;0.635865846277025;-1;-1
50465;-1;35;6;88;59;1.0424440294511583;-1;-1
50466;-1;45;6;88;58;1.1151047140367296;-1;-1
50467;-1;54;6;88;59;1.0973798424012926;-1;-1
50468;-1;64;16;87;58;1.0323238760240343;-1;-1
50468;-1;192;8;105;70;0.8185116440065172;-1;-1
50469;-1;83;16;87;59;1.0989859491594103;-1;-1
50469;-1;204;19;105;70;0.9003851801164415;-1;-1
50470;-1;93;16;87;58;1.284196415544298;-1;-1
50471;-1;102;16;87;59;1.2685051351793077;-1;-1
50471;-1;238;19;105;70;1.1180129438646105;-1;-1
50472;-1;250;19;105;70;1.0864258199937609;-1;-1
50472;-1;112;16;87;59;0.9937771946199205;-1;-1
50473;-1;112;8;105;70;0.9361427217729357;-1;-1
50474;-1;123;8;105;70;0.9647903829820421;-1;-1
50475;-1;135;8;105;70;1.0464308649308947;-1;-1
50476;-1;146;8;105;70;1.095301070810106;-1;-1
50477;-1;158;8;105;70;1.3367331415422228;-1;-1
50478;-1;181;8;105;70;1.2515331894166735;-1;-1
50479;-1;192;19;105;70;1.3064349085099962;-1;-1
50480;-1;204;19;105;70;1.636693039537218;-1;-1
50481;-1;215;19;105;70;1.2474713712938097;-1;-1
50482;-1;227;19;105;70;1.03017286360338;-1;-1
50483;-1;238;19;105;70;0.7503689914949205;-1;-1
50484;-1;256;35;87;59;0.7119199424989489;-1;-1
50485;-1;273;31;105;70;0.29191050827577386;-1;-1
50486;-1;294;26;96;40;0.2664559885233606;-1;-1
64356;-1;-19;13;73;57;0.41452215015962396;-1;-1
64357;-1;5;13;73;49;1.1022526413209703;-1;-1
64358;-1;26;6;88;58;0.887209692598131;-1;-1
64359;-1;45;6;88;58;1.187744656205919;-1;-1
64360;-1;64;6;88;58;0.9687546879060533;-1;-1
64361;-1;77;8;105;70;0.7780110031373766;-1;-1
64362;-1;100;8;105;70;0.33768520653322015;-1;-1
64363;-1;131;16;87;59;0.7730580955751207;-1;-1
64364;-1;150;16;87;59;1.0818620115525988;-1;-1
64365;-1;179;16;87;59;1.0010149866349962;-1;-1
64366;-1;204;19;105;70;1.4923752933748033;-1;-1
64367;-1;227;19;105;70;0.9642334371812609;-1;-1
64368;-1;250;31;105;70;0.36392472088411126;-1;-1
64376;-1;-11;21;73;57;0.1296145111329821;-1;-1
64377;-1;6;6;88;59;1.4497002750642565;-1;-1
64378;-1;26;6;88;58;1.2056334406144884;-1;-1
64379;-1;53;13;73;49;1.012013831735399;-1;-1
64380;-1;74;6;88;58;0.9386003404863146;-1;-1
64381;-1;102;16;87;59;1.331310787797716;-1;-1
64382;-1;131;16;87;59;1.2653829246766832;-1;-1
64383;-1;160;16;87;59;1.030993142724779;-1;-1
64384;-1;181;19;105;70;1.2919251114137438;-1;-1
64385;-1;215;19;105;70;1.3279773384340074;-1;-1
64386;-1;238;31;105;70;1.165414848924425;-1;-1
64387;-1;273;31;105;70;0.22734937965944085;-1;-1
74347;-1;-22;6;88;68;0.4044899731881884;-1;-1
74348;-1;5;13;73;49;1.0531816869981554;-1;-1
74349;-1;6;6;88;59;1.4424984842546251;-1;-1
74350;-1;16;6;88;59;1.33559016287401;-1;-1
74351;-1;26;6;88;58;1.0836851984269884;-1;-1
74352;-1;35;6;88;59;1.0734277158983019;-1;-1
74353;-1;45;6;88;58;0.9269607454545763;-1;-1
74354;-1;64;6;88;58;0.7682347685106066;-1;-1
74355;-1;74;6;88;58;1.19873074591234;-1;-1
74356;-1;83;6;88;59;1.1563161998994615;-1;-1
74357;-1;102;6;88;59;1.0036501079805162;-1;-1
74358;-1;112;16;87;59;1.0570309549577501;-1;-1
74359;-1;121;16;87;59;1.5191210895784166;-1;-1
74360;-1;141;16;87;58;1.5025940328843859;-1;-1
74361;-1;146;8;105;70;1.54060188829973;-1;-1
74362;-1;158;8;105;70;1.211207905412462;-1;-1
74363;-1;181;8;105;70;1.205208936334398;-1;-1
74364;-1;192;19;105;70;1.2490817695863512;-1;-1
74365;-1;215;19;105;70;1.5851935535676744;-1;-1
74366;-1;227;19;105;70;1.848600187898424;-1;-1
74367;-1;6;6;88;59;1.4966203361757067;-1;-1
74368;-1;29;13;73;49;1.3570497423417833;-1;-1
74369;-1;35;6;88;59;0.9624234825380114;-1;-1
74370;-1;54;6;88;59;0.7451371341951158;-1;-1
74371;-1;64;6;88;58;0.94080678522661;-1;-1
74372;-1;83;6;88;59;0.8186848551042345;-1;-1
74373;-1;93;16;87;58;1.1723795324571398;-1;-1
74374;-1;112;16;87;59;1.4072448402650621;-1;-1
74375;-1;131;16;87;59;1.1713287025697496;-1;-1
74376;-1;150;16;87;59;1.3862947613008287;-1;-1
74377;-1;170;16;87;58;1.3458799511201647;-1;-1
74378;-1;181;8;105;70;1.2198729902513292;-1;-1
74379;-1;192;19;105;70;1.556368866563585;-1;-1
74380;-1;215;19;105;70;1.214643397928026;-1;-1
74381;-1;238;19;105;70;1.3087945371873644;-1;-1
74382;-1;256;35;87;59;1.1211471945054796;-1;-1
74383;-1;273;31;105;70;0.37727574408128534;-1;-1
74499;-1;-19;13;73;57;0.1258231192834643;-1;-1
74500;-1;-11;13;73;57;0.7698146492250231;-1;-1
74501;-1;6;6;88;59;1.3800413995988634;-1;-1
74502;-1;16;6;88;59;1.1036166340120104;-1;-1
74503;-1;35;6;88;59;0.6774970680482653;-1;-1
74504;-1;45;6;88;58;0.8359301477678087;-1;-1
74505;-1;64;6;88;58;1.1524486929185656;-1;-1
74506;-1;74;6;88;58;1.0035839468248156;-1;-1
74507;-1;93;6;88;58;1.2860191255815294;-1;-1
74508;-1;112;6;88;59;1.1871344238527086;-1;-1
74509;-1;131;16;87;59;0.8206169992692736;-1;-1
74510;-1;150;16;87;59;0.770612636209276;-1;-1
74511;-1;158;8;105;70;1.105922260881212;-1;-1
74512;-1;179;16;87;59;1.135593333841112;-1;-1
74513;-1;192;19;105;70;1.3774189144380358;-1;-1
74514;-1;215;19;105;70;1.3210375696428087;-1;-1
74515;-1;227;19;105;70;1.006169834733751;-1;-1
74516;-1;250;19;105;70;0.5751576811082628;-1;-1
74517;-1;257;-102;264;96;0.15029005253016603;-1;-1
76015;-1;5;13;73;49;0.9592826753862169;-1;-1
76016;-1;16;6;88;59;0.6128646522767809;-1;-1
76017;-1;35;6;88;59;0.785244622827318;-1;-1
76018;-1;54;6;88;59;0.5464296728379991;-1;-1
76019;-1;74;6;88;58;0.6076937109239366;-1;-1
76020;-1;93;6;88;58;0.35512910187318597;-1;-1
76021;-1;112;6;88;59;0.25546214878633294;-1;-1
76022;-1;131;16;87;59;0.45294288694932733;-1;-1
76023;-1;146;8;105;70;0.36104301512315545;-1;-1
76024;-1;169;8;105;70;0.7027986437089708;-1;-1
76025;-1;192;19;105;70;0.5468387395150927;-1;-1
76026;-1;215;19;105;70;0.8966882616288927;-1;-1
76027;-1;238;19;105;70;0.7762611299760607;-1;-1
76028;-1;256;35;87;59;0.5006888300187853;-1;-1
76029;-1;286;37;140;57;0.13828090870082033;-1;-1
76073;-1;16;16;87;59;1.2463820368058947;-1;-1
76074;-1;35;16;87;59;1.0699093729265001;-1;-1
76075;-1;45;16;87;58;1.0101232916124132;-1;-1
76076;-1;54;8;105;70;0.6944374233491686;-1;-1
76077;-1;74;16;87;58;1.008193293214586;-1;-1
76078;-1;93;16;87;58;1.32404653132036;-1;-1
76079;-1;100;8;105;70;1.2932072073228624;-1;-1
76080;-1;123;8;105;70;1.351793089509752;-1;-1
76081;-1;135;8;105;70;1.1113841921098497;-1;-1
76082;-1;5;21;73;49;1.294469156862047;-1;-1
76083;-1;6;16;87;59;1.2628791719682482;-1;-1
76084;-1;192;19;105;70;1.4654940754182604;-1;-1
76084;-1;26;16;87;58;1.348311701417711;-1;-1
76085;-1;204;19;105;70;1.472416082025316;-1;-1
76085;-1;35;16;87;59;1.1562077194459703;-1;-1
76086;-1;227;19;105;70;1.470356026292589;-1;-1
76086;-1;54;16;87;59;1.0546619087465074;-1;-1
76087;-1;250;19;105;70;1.0825745254762438;-1;-1
76088;-1;256;45;87;59;0.8943002611406115;-1;-1
76089;-1;89;19;105;70;1.0434769779451158;-1;-1
76090;-1;112;19;105;70;1.179930844903734;-1;-1
76091;-1;5;13;73;49;1.3825772196061876;-1;-1
76092;-1;146;19;105;70;1.471736469865587;-1;-1
76093;-1;158;19;105;70;1.4888887792833116;-1;-1
76094;-1;181;19;105;70;1.0285585314042833;-1;-1
76095;-1;192;31;105;70;1.3270715862520006;-1;-1
76096;-1;215;31;105;70;1.5997207552202013;-1;-1
76097;-1;74;6;88;58;1.3151301532991198;-1;-1
76098;-1;250;42;105;70;0.9345839411027697;-1;-1
76099;-1;102;6;88;59;1.070469895005968;-1;-1
76100;-1;112;8;105;70;0.9255428701646593;-1;-1
76101;-1;131;16;87;59;1.0500702053315905;-1;-1
76102;-1;135;8;105;70;0.9880423933275011;-1;-1
76103;-1;160;16;87;59;1.313209334016588;-1;-1
76104;-1;169;8;105;70;1.3990348964936998;-1;-1
76105;-1;192;19;105;70;1.0473291069276598;-1;-1
76106;-1;204;19;105;70;1.5515090614564684;-1;-1
76107;-1;227;19;105;70;1.364639440179613;-1;-1
76108;-1;238;19;105;70;1.4704658180482653;-1;-1
76109;-1;256;35;87;59;0.564084807039049;-1;-1
76110;-1;275;35;87;59;0.5282227188356188;-1;-1
76111;-1;74;6;88;58;1.1400510460145739;-1;-1
76112;-1;93;6;88;58;0.8702123552568224;-1;-1
76113;-1;121;6;88;59;0.5950472742326525;-1;-1
76114;-1;150;16;87;59;0.8558528810746935;-1;-1
76115;-1;170;16;87;58;1.221567431093004;-1;-1
76116;-1;192;19;105;70;1.0299452930696276;-1;-1
76117;-1;215;19;105;70;0.9860467106111315;-1;-1
76118;-1;238;19;105;70;0.8778790622957018;-1;-1
76119;-1;257;-102;264;96;0.1457514568537439;-1;-1
76120;-1;294;26;96;40;0.18668601953684938;-1;-1
101796;-1;-11;13;73;57;0.2919246941812304;-1;-1
101797;-1;5;13;73;49;1.0504777818925646;-1;-1
101798;-1;16;6;88;59;1.0065781265504625;-1;-1
101799;-1;45;13;73;49;0.6088955789811876;-1;-1
101800;-1;54;6;88;59;0.540396788717058;-1;-1
101801;-1;83;6;88;59;0.9648147016771105;-1;-1
101802;-1;102;6;88;59;0.9925839096315172;-1;-1
101803;-1;131;16;87;59;0.9420358330018785;-1;-1
101804;-1;150;16;87;59;0.9937148481614855;-1;-1
101805;-1;169;19;105;70;0.746639886499193;-1;-1
101806;-1;192;19;105;70;0.774329939485338;-1;-1
101807;-1;227;19;105;70;0.9998563915498522;-1;-1
101808;-1;256;26;87;59;0.7028935343034532;-1;-1
101809;-1;275;35;87;59;0.3439087659127978;-1;-1
102414;-1;-11;13;73;57;0.5743829995401171;-1;-1
102415;-1;6;6;88;59;1.577572265268114;-1;-1
102416;-1;29;13;73;49;1.5139815002687242;-1;-1
102417;-1;45;6;88;58;1.2209716230638292;-1;-1
102418;-1;64;6;88;58;0.6913664728410509;-1;-1
102419;-1;83;16;87;59;0.6571951299913195;-1;-1
102420;-1;102;16;87;59;0.9778553634889391;-1;-1
102421;-1;131;16;87;59;1.325784960389879;-1;-1
102422;-1;150;16;87;59;1.4960207134492662;-1;-1
102423;-1;169;19;105;70;1.3469443708665636;-1;-1
102424;-1;192;19;105;70;1.72351364195421;-1;-1
102425;-1;227;19;105;70;1.4723772197969225;-1;-1
102426;-1;256;35;87;59;1.1742433696992662;-1;-1
103556;-1;5;13;73;49;1.2454570919282701;-1;-1
103557;-1;26;6;88;58;0.7525933176286486;-1;-1
103558;-1;61;13;73;49;1.1155652195222643;-1;-1
103559;-1;83;16;87;59;1.0673928648240831;-1;-1
103560;-1;121;16;87;59;0.6549201399095324;-1;-1
104906;-1;26;6;88;58;0.9800113826997545;-1;-1
104907;-1;54;6;88;59;1.0858089119203356;-1;-1
104908;-1;83;16;87;59;0.9865851789720324;-1;-1
104909;-1;112;16;87;59;1.2762760311372545;-1;-1
104910;-1;141;16;87;58;1.7076824098832872;-1;-1
104911;-1;169;19;105;70;1.426550307870653;-1;-1
104912;-1;204;19;105;70;1.1865885645158556;-1;-1
104913;-1;238;31;105;70;1.0266157776124742;-1;-1
104914;-1;273;31;105;70;0.1507879287011889;-1;-1
104943;-1;6;6;88;59;1.3875189214952257;-1;-1
104944;-1;26;6;88;58;1.2227687031038073;-1;-1
104945;-1;45;6;88;58;0.6739906460054186;-1;-1
104946;-1;65;8;105;71;0.6194489389665392;-1;-1
104947;-1;102;16;87;59;1.1295652776963976;-1;-1
104948;-1;131;16;87;59;1.17080585062578;-1;-1
104949;-1;160;16;87;59;0.9030819326646593;-1;-1
104950;-1;181;19;105;70;0.9227399021394518;-1;-1
104951;-1;215;19;105;70;1.3126590639360216;-1;-1
104952;-1;238;31;105;70;0.7829977661378649;-1;-1
104953;-1;273;31;105;70;0.15236846506669793;-1;-1
105201;-1;93;16;87;58;1.0004471927888658;-1;-1
105202;-1;112;16;87;59;0.9690874010331896;-1;-1
105203;-1;141;16;87;58;1.0875006109483507;-1;-1
105204;-1;169;19;105;70;1.1761870771653917;-1;-1
105205;-1;204;19;105;70;1.2933137804277208;-1;-1
105206;-1;227;19;105;70;1.315349259973314;-1;-1
105207;-1;266;35;87;58;0.6765036970384386;-1;-1
105221;-1;5;13;73;49;1.2889614492662218;-1;-1
105222;-1;16;6;88;59;0.942639151216295;-1;-1
105223;-1;45;6;88;58;1.084123173356798;-1;-1
105224;-1;64;6;88;58;0.9429663807161119;-1;-1
105225;-1;93;6;88;58;0.8841652065522936;-1;-1
105226;-1;121;16;87;59;1.2241574913270739;-1;-1
105227;-1;150;16;87;59;1.3373525530107286;-1;-1
105228;-1;179;16;87;59;1.2895578533418444;-1;-1
105229;-1;204;19;105;70;1.2466816097505358;-1;-1
105230;-1;227;19;105;70;0.8812593609102037;-1;-1
105231;-1;261;31;105;70;0.2789206296212939;-1;-1
113576;-1;74;6;88;58;1.030495801568773;-1;-1
113577;-1;93;6;88;58;1.200382390619066;-1;-1
113578;-1;112;8;105;70;0.8964457899339464;-1;-1
113579;-1;135;8;105;70;0.9384190231569078;-1;-1
113580;-1;170;16;87;58;0.6474980503328112;-1;-1
113581;-1;192;19;105;70;1.0640705019243029;-1;-1
113582;-1;227;19;105;70;1.1604220062501696;-1;-1
113583;-1;250;19;105;70;0.5517973095186022;-1;-1
115378;-1;6;6;88;59;1.7013359457261827;-1;-1
115379;-1;26;6;88;58;1.2696717172868517;-1;-1
115380;-1;53;13;73;49;1.0327439695604113;-1;-1
115381;-1;74;16;87;58;0.82715932428911;-1;-1
115382;-1;102;16;87;59;0.7351156860597399;-1;-1
115383;-1;121;16;87;59;1.042042055726793;-1;-1
115384;-1;150;16;87;59;1.6276164442308214;-1;-1
115385;-1;179;16;87;59;1.1201546579606798;-1;-1
115386;-1;204;19;105;70;1.502668300271776;-1;-1
115387;-1;217;24;125;84;0.6960524708040026;-1;-1
115388;-1;5;5;73;49;0.8502256065614489;-1;-1
115389;-1;16;6;88;59;1.121198812127855;-1;-1
115389;-1;24;-59;153;56;0.22743097984492433;-1;-1
115390;-1;35;6;88;59;0.7589503914125231;-1;-1
115391;-1;54;6;88;59;0.41899708807542596;-1;-1
115392;-1;83;6;88;59;0.46168784201219354;-1;-1
115393;-1;102;16;87;59;0.884933868051317;-1;-1
115394;-1;121;16;87;59;0.8684837013490465;-1;-1
115395;-1;150;16;87;59;0.9623092800386217;-1;-1
115396;-1;179;16;87;59;0.9692707449205187;-1;-1
115397;-1;204;19;105;70;1.0393158584840563;-1;-1
115398;-1;217;24;125;84;0.8439183622606066;-1;-1
115399;-1;250;31;105;70;0.4658054500825671;-1;-1
115400;-1;285;45;73;49;0.2667826205499438;-1;-1
115440;-1;-11;13;73;57;0.3137048274286059;-1;-1
115441;-1;6;6;88;59;1.2121006637819078;-1;-1
115442;-1;26;6;88;58;0.9172274261720446;-1;-1
115443;-1;45;6;88;58;1.0540388017900255;-1;-1
115444;-1;64;6;88;58;1.3628230482347277;-1;-1
115445;-1;83;16;87;59;1.1997552305467394;-1;-1
115446;-1;112;16;87;59;1.3592019468553331;-1;-1
115447;-1;131;16;87;59;1.2774627596147325;-1;-1
115448;-1;158;19;105;70;1.1774439007051256;-1;-1
115449;-1;181;19;105;70;1.2966283947236803;-1;-1
115450;-1;215;19;105;70;1.4745457559831407;-1;-1
115451;-1;238;31;105;70;1.271327534318712;-1;-1
115452;-1;121;16;87;59;0.752958098054674;-1;-1
115453;-1;135;19;105;70;0.7648045212037828;-1;-1
115454;-1;169;19;105;70;0.9788701921708849;-1;-1
115455;-1;198;26;87;59;1.3634119421251085;-1;-1
115456;-1;215;19;105;70;1.095003882051256;-1;-1
115457;-1;256;35;87;59;1.2045398145921495;-1;-1
115458;-1;275;45;87;59;0.3230609089143542;-1;-1
117768;-1;-11;13;73;57;0.43521598875596795;-1;-1
117769;-1;13;13;73;49;1.3343968778856066;-1;-1
117770;-1;37;13;73;49;0.8215074926622179;-1;-1
117771;-1;54;16;87;59;1.218179979921129;-1;-1
117772;-1;74;16;87;58;0.8906138330705431;-1;-1
117773;-1;102;16;87;59;1.3868565946824816;-1;-1
117774;-1;131;16;87;59;1.5878888756044176;-1;-1
117775;-1;160;26;87;59;1.3746357351548937;-1;-1
117776;-1;189;26;87;58;1.2324074894197252;-1;-1
117777;-1;215;19;105;70;1.0734774261720446;-1;-1
117778;-1;256;35;87;59;1.0202020794160631;-1;-1
117779;-1;285;53;73;49;0.1196677476175097;-1;-1
121606;-1;-11;13;73;57;0.7492202907808092;-1;-1
121607;-1;6;16;87;59;0.8164890199907091;-1;-1
121608;-1;26;16;87;58;0.8814393669374254;-1;-1
121609;-1;45;16;87;58;1.144618549943712;-1;-1
121610;-1;64;16;87;58;1.6751273065812853;-1;-1
121611;-1;93;16;87;58;1.0940670162446764;-1;-1
121612;-1;112;16;87;59;0.8865449815995958;-1;-1
121613;-1;131;16;87;59;1.028018870950487;-1;-1
121614;-1;158;19;105;70;1.6026047855623033;-1;-1
121615;-1;181;19;105;70;1.6227076441056993;-1;-1
121616;-1;204;19;105;70;1.7254603296525743;-1;-1
121617;-1;238;31;105;70;1.5628505140550402;-1;-1
121618;-1;256;45;87;59;0.5961826831109789;-1;-1
121619;-1;294;45;97;40;0.14667854749858034;-1;-1
121635;-1;6;16;87;59;1.3331741482026842;-1;-1
121636;-1;37;21;73;49;0.7086353689439562;-1;-1
121637;-1;54;16;87;59;1.2236417919404772;-1;-1
121638;-1;83;16;87;59;1.642257013917711;-1;-1
121639;-1;112;16;87;59;1.4354503542192247;-1;-1
121640;-1;141;16;87;58;1.3955661445863512;-1;-1
121641;-1;169;19;105;70;1.351680317521837;-1;-1
121642;-1;192;19;105;70;1.184636393190172;-1;-1
121643;-1;237;35;87;58;0.9458295494325426;-1;-1
121644;-1;266;45;87;58;0.532118299604204;-1;-1
121645;-1;301;69;81;33;0.2625809713572229;-1;-1
121653;-1;5;13;73;49;1.0611310392625597;-1;-1
121654;-1;19;8;105;71;0.5940970569856432;-1;-1
121655;-1;45;6;88;58;0.41656277477815423;-1;-1
121656;-1;74;16;87;58;0.9878410488374498;-1;-1
121657;-1;102;16;87;59;0.8403098970659044;-1;-1
121658;-1;121;16;87;59;0.8525567442186144;-1;-1
121659;-1;146;8;105;70;0.6245274931199816;-1;-1
121660;-1;181;19;105;70;1.2196501880891588;-1;-1
121661;-1;204;19;105;70;1.2213979154832628;-1;-1
121662;-1;238;31;105;70;0.7637460619218615;-1;-1
126985;-1;5;21;73;49;1.057461181283739;-1;-1
126986;-1;13;21;73;49;1.040186086297777;-1;-1
126987;-1;37;21;73;49;0.9884778648622301;-1;-1
126988;-1;53;13;73;49;1.2001216799028185;-1;-1
126989;-1;64;16;87;58;1.0277611404664782;-1;-1
126990;-1;93;16;87;58;1.1033522278077867;-1;-1
126991;-1;112;16;87;59;1.476089873910692;-1;-1
126992;-1;141;16;87;58;1.4953288227327135;-1;-1
126993;-1;160;16;87;59;0.8467631727464464;-1;-1
126994;-1;181;19;105;70;1.2584352880723741;-1;-1
126995;-1;204;19;105;70;1.2942289501436022;-1;-1
126996;-1;238;31;105;70;0.987678328157213;-1;-1
126997;-1;266;35;87;58;0.7511059433229235;-1;-1
126998;-1;285;53;73;49;0.2514099866159228;-1;-1
128176;-1;-11;13;73;57;0.2654851466424731;-1;-1
128177;-1;6;6;88;59;1.125329056382921;-1;-1
128178;-1;26;6;88;58;0.7222676664598253;-1;-1
128179;-1;45;16;87;58;0.7344702869661119;-1;-1
128180;-1;74;16;87;58;1.0851481348283556;-1;-1
128181;-1;102;16;87;59;1.1634992748506334;-1;-1
128182;-1;123;8;105;70;1.4428400188691881;-1;-1
128183;-1;146;19;105;70;0.6572454363115099;-1;-1
128184;-1;181;19;105;70;1.195572057367113;-1;-1
128185;-1;204;19;105;70;0.9374549776323107;-1;-1
128186;-1;238;31;105;70;1.0732006222017076;-1;-1
128187;-1;273;31;105;70;0.4389908105142382;-1;-1
128218;-1;5;13;73;49;1.803115168214586;-1;-1
128219;-1;29;13;73;49;0.7702325969941881;-1;-1
128220;-1;45;6;88;58;0.9769205242402819;-1;-1
128221;-1;74;6;88;58;1.0949321180589464;-1;-1
128222;-1;102;16;87;59;1.2273548036821154;-1;-1
128223;-1;131;16;87;59;1.5617844253785875;-1;-1
128224;-1;160;16;87;59;1.3023664146669176;-1;-1
128225;-1;192;19;105;70;1.3361342340715197;-1;-1
128226;-1;227;19;105;70;0.9392333418138292;-1;-1
128227;-1;256;45;87;59;0.390986719728258;-1;-1
134673;-1;141;37;81;33;0.1552429004877771;-1;-1
